电影,#genre#
i成都,http://www.xcarchain.com:8888/udp/239.93.1.104:1234
SCTV2,http://www.xcarchain.com:8888/udp/239.93.1.101:5140
SCTV3,http://www.xcarchain.com:8888/udp/239.93.1.102:5140
SCTV4,http://www.xcarchain.com:8888/udp/239.93.0.47:5140
SCTV6,http://www.xcarchain.com:8888/udp/239.93.1.144:5140
安徽卫视,http://113.57.103.216:9000/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://183.188.20.105:6000/rtp/226.0.2.37:8208
安徽卫视,http://220.163.178.144:8888/tsfile/live/0126_1.m3u8
安徽卫视,http://220.180.109.207:9902/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://222.174.140.242:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://58.32.42.31:4022/udp/239.45.1.120:5140
安徽卫视,http://58.32.42.31:4022/udp/239.45.1.223:5140
安徽卫视,http://58.32.42.31:4022/udp/239.45.3.43:5140
安徽卫视,http://61.134.232.56:9999/tsfile/live/0130_1.m3u8
安徽卫视,http://a.jack4096.top:10001/udp/239.45.1.120:5140
安徽卫视,http://aiyun.work.gd/jd.php?id=安徽卫视
安徽卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.0.183:5146
安徽卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.1.157:5146
北京国际,http://111.199.1.184:8686/udp/239.3.1.235:8000
北京生活,http://111.199.1.184:8686/udp/239.3.1.117:8000
北京卫视,http://111.199.1.184:8686/udp/239.2.1.247:2000
北京卫视,http://112.6.117.141:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://113.64.145.84:8081/hls/45/index.m3u8
北京卫视,http://183.188.20.105:6000/rtp/226.0.2.39:8224
北京卫视,http://222.185.245.194:9901/tsfile/live/0122_1.m3u8
北京卫视,http://39.153.247.27:808/hls/20/index.m3u8
北京卫视,http://58.32.42.31:4022/udp/239.45.3.229:5140
北京卫视,http://61.134.232.56:9999/tsfile/live/0122_1.m3u8
北京卫视,http://a.jack4096.top:10001/udp/239.45.3.229:5140
北京卫视,http://aiyun.work.gd/jd.php?id=北京卫视
北京卫视,http://live.sjsrm.com/bjsjs/sd/live.m3u8
北京卫视,https://live.sjsrm.com/bjsjs/sd/live.m3u8
兵团卫视,http://58.32.42.31:4022/udp/239.45.1.117:5140
兵团卫视,http://58.32.42.31:4022/udp/239.45.3.143:5140
潮州民生,http://time-vod-qhlive.sobeylive.com/czbtv2019/czggpd.m3u8
潮州综合,http://time-vod-qhlive.sobeylive.com/czbtv2019/czzhpd.m3u8
崇明电视,http://58.32.42.31:4022/udp/239.45.1.54:5140
东方卫视,http://183.188.20.105:6000/rtp/226.0.2.34:8184
东方卫视,http://39.153.247.27:808/hls/23/index.m3u8
东方卫视,http://58.19.38.162:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://58.32.42.31:4022/udp/239.45.3.146:5140
东方卫视,http://58.32.42.31:4022/udp/239.45.3.21:5140
东方卫视,http://58.32.42.31:4022/udp/239.45.3.240:5140
东方卫视,http://58.32.42.31:4022/udp/239.45.3.242:5140
东方卫视,http://a.jack4096.top:10001/udp/239.45.3.146:5140
东方卫视,http://a.jack4096.top:10001/udp/239.45.3.242:5140
东方卫视,http://aiyun.work.gd/jd.php?id=东方卫视
东方影视,http://58.32.42.31:4022/udp/239.45.3.237:5140
东方影视,http://a.jack4096.top:10001/udp/239.45.3.237:5140
东方影视,http://a.jack4096.top:10001/udp/239.45.3.245:5140
东南卫视,http://113.195.13.183:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://183.188.20.105:6000/rtp/226.0.2.40:8232
东南卫视,http://222.175.199.62:9901/tsfile/live/1025_1.m3u8
东南卫视,http://58.32.42.31:4022/udp/239.45.1.121:5140
东南卫视,http://58.32.42.31:4022/udp/239.45.1.224:5140
东南卫视,http://61.134.232.56:9999/tsfile/live/0137_1.m3u8
东南卫视,http://a.jack4096.top:10001/udp/239.45.1.121:5140
东南卫视,http://aiyun.work.gd/jd.php?id=东南卫视
东南卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.1.104:5146
甘肃卫视,http://101.71.176.182:8888/newlive/live/hls/36/live.m3u8
甘肃卫视,http://112.6.117.141:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://119.164.86.120:9901/tsfile/live/0141_1.m3u8
甘肃卫视,http://183.188.20.105:6000/rtp/226.0.2.55:8352
甘肃卫视,http://222.188.68.38:8888/newlive/live/hls/56/live.m3u8
甘肃卫视,http://58.32.42.31:4022/udp/239.45.0.15:5140
甘肃卫视,http://58.32.42.31:4022/udp/239.45.1.234:5140
甘肃卫视,http://a.jack4096.top:10001/udp/239.45.0.15:5140
广东卫视,http://116.21.120.40:4433/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://183.188.20.105:6000/rtp/226.0.2.45:8272
广东卫视,http://183.63.15.42:9901/tsfile/live/37338_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.32.42.31:4022/udp/239.45.1.235:5140
广东卫视,http://58.32.42.31:4022/udp/239.45.3.230:5140
广东卫视,http://a.jack4096.top:10001/udp/239.45.3.230:5140
广西卫视,http://101.71.176.182:8888/newlive/live/hls/26/live.m3u8
广西卫视,http://112.6.117.141:85/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://113.12.72.152:9901/tsfile/live/1024_1.m3u8
广西卫视,http://180.164.89.43:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://183.188.20.105:6000/rtp/226.0.2.46:8280
广西卫视,http://58.32.42.31:4022/udp/239.45.0.5:5140
广西卫视,http://58.32.42.31:4022/udp/239.45.1.219:5140
广西卫视,http://61.134.232.56:9999/tsfile/live/0113_1.m3u8
广西卫视,http://a.jack4096.top:10001/udp/239.45.0.5:5140
广西卫视,http://aiyun.work.gd/jd.php?id=广西卫视
广西卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.0.139:5146
广州新闻,http://aiyun.work.gd/jd.php?id=广州新闻
广州新闻,http://hls.xinbi.lol/gdzb.php?id=/udp/239.253.43.72:5146
广州影视,http://aiyun.work.gd/jd.php?id=广州影视
广州影视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.253.43.73:5146
广州综合,http://hls.xinbi.lol/gdzb.php?id=/udp/239.253.43.71:5146
贵州卫视,http://1.180.245.195:9902/tsfile/live/0130_1.m3u8
贵州卫视,http://110.53.191.212:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://180.164.89.43:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://183.188.20.105:6000/rtp/226.0.2.43:8256
贵州卫视,http://220.180.109.207:9902/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.226.4.10:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://58.32.42.31:4022/udp/239.45.1.241:5140
贵州卫视,http://58.32.42.31:4022/udp/239.45.1.80:5140
贵州卫视,http://a.jack4096.top:10001/udp/239.45.1.80:5140
贵州卫视,http://aiyun.work.gd/jd.php?id=贵州卫视
贵州卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.0.230:5146
海南卫视,http://183.188.20.105:6000/rtp/226.0.2.61:8400
海南卫视,http://58.32.42.31:4022/udp/239.45.1.218:5140
海南卫视,http://58.32.42.31:4022/udp/239.45.1.81:5140
海南卫视,http://61.134.232.56:9999/tsfile/live/1001_1.m3u8
海南卫视,http://a.jack4096.top:10001/udp/239.45.1.81:5140
海南卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.253.43.101:5146
海南卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.253.43.35:5146
河北卫视,http://110.53.191.212:9901/tsfile/live/0117_1.m3u8
河北卫视,http://183.188.20.105:6000/rtp/226.0.2.65:8432
河北卫视,http://222.174.140.242:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://222.175.199.62:9901/tsfile/live/1019_1.m3u8
河北卫视,http://39.153.247.27:808/hls/32/index.m3u8
河北卫视,http://58.32.42.31:4022/udp/239.45.1.237:5140
河北卫视,http://58.32.42.31:4022/udp/239.45.1.44:5140
河北卫视,http://61.134.232.56:9999/tsfile/live/0117_1.m3u8
河北卫视,http://a.jack4096.top:10001/udp/239.45.1.44:5140
河北卫视,http://aiyun.work.gd/jd.php?id=河北卫视
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3944fff7fdd8f8caf6adce2c9a0ef126
河南卫视,http://112.132.181.221:9988/hls/33/index.m3u8
河南卫视,http://171.8.245.39:808/hls/16/index.m3u8
河南卫视,http://183.188.20.105:6000/rtp/226.0.2.195:9472
河南卫视,http://222.174.140.242:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.32.42.31:4022/udp/239.45.0.3:5140
河南卫视,http://58.32.42.31:4022/udp/239.45.1.242:5140
河南卫视,http://58.32.42.31:4022/udp/239.45.3.225:5140
河南卫视,http://61.134.232.56:9999/tsfile/live/0139_1.m3u8
河南卫视,http://a.jack4096.top:10001/udp/239.45.0.3:5140
河南卫视,http://aiyun.work.gd/jd.php?id=河南卫视
黑龙江卫视,http://221.210.64.165:2233/hls/1/index.m3u8
黑龙江卫视,http://58.32.42.31:4022/udp/239.45.1.236:5140
黑龙江卫视,http://58.32.42.31:4022/udp/239.45.3.232:5140
黑龙江卫视,http://61.134.232.56:9999/tsfile/live/0143_1.m3u8
黑龙江卫视,http://a.jack4096.top:10001/udp/239.45.3.232:5140
黑龙江卫视,http://aiyun.work.gd/jd.php?id=黑龙江卫视
湖北经视,http://183.94.1.118:8801/tsfile/live/1017_1.m3u8
湖北卫视,http://58.32.42.31:4022/udp/239.45.1.239:5140
湖北卫视,http://58.32.42.31:4022/udp/239.45.3.222:5140
湖北卫视,http://58.32.42.31:4022/udp/239.45.3.239:5140
湖北卫视,http://a.jack4096.top:10001/udp/239.45.3.239:5140
湖北卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.0.128:5146
湖北卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.0.95:5146
湖北卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.1.174:5146
湖北卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.1.93:5146
湖南电视剧,http://111.8.242.84:9901/tsfile/live/1003_1.m3u8
湖南经视,http://116.128.243.121:9901/tsfile/live/1000_1.m3u8
湖南卫视,http://202311211800.iptv.hongruida.work:8800/tsfile/live/0128_1.m3u8
湖南卫视,http://222.174.140.242:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.175.199.62:9901/tsfile/live/1028_1.m3u8
湖南卫视,http://58.19.38.162:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://58.32.42.31:4022/udp/239.45.3.228:5140
湖南卫视,http://58.32.42.31:4022/udp/239.45.3.233:5140
湖南卫视,http://61.134.232.56:9999/tsfile/live/0128_1.m3u8
湖南卫视,http://a.jack4096.top:10001/udp/239.45.3.228:5140
湖南卫视,http://aiyun.work.gd/jd.php?id=湖南卫视
湖南卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.0.127:5146
湖南卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.0.88:5146
湖南卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.1.5:5146
吉林卫视,http://58.32.42.31:4022/udp/239.45.1.228:5140
吉林卫视,http://61.134.232.56:9999/tsfile/live/0116_1.m3u8
吉林卫视,http://a.jack4096.top:10001/udp/239.45.0.6:5140
吉林卫视,http://aiyun.work.gd/jd.php?id=吉林卫视
吉林卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.0.150:5146
吉林卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.1.111:5146
江苏卫视,http://221.7.175.154:8445/tsfile/live/0127_1.m3u8
江苏卫视,http://58.32.42.31:4022/udp/239.45.3.177:5140
江苏卫视,http://a.jack4096.top:10001/udp/239.45.3.177:5140
江苏卫视,http://aiyun.work.gd/jd.php?id=江苏卫视
江西卫视,http://58.32.42.31:4022/udp/239.45.1.122:5140
江西卫视,http://58.32.42.31:4022/udp/239.45.1.227:5140
江西卫视,http://61.134.232.56:9999/tsfile/live/0138_1.m3u8
江西卫视,http://aiyun.work.gd/jd.php?id=江西卫视
揭阳公共,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.0.251:5146
揭阳生活,http://time-vod-qhlive.sobeylive.com/stjy2020/ggpd.m3u8
揭阳综合,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.0.229:5146
揭阳综合,http://time-vod-qhlive.sobeylive.com/stjy2020/zhpd.m3u8
康巴卫视,http://www.xcarchain.com:8888/udp/239.93.0.41:5140
辽宁卫视 ,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.0.123:5146
辽宁卫视,http://58.32.42.31:4022/udp/239.45.1.123:5140
辽宁卫视,http://58.32.42.31:4022/udp/239.45.1.222:5140
辽宁卫视,http://61.134.232.56:9999/tsfile/live/0121_1.m3u8
辽宁卫视,http://aiyun.work.gd/jd.php?id=辽宁卫视
辽宁卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.0.161:5146
辽宁卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.1.103:5146
内蒙古卫视,http://58.32.42.31:4022/udp/239.45.1.238:5140
宁夏卫视,http://58.32.42.31:4022/udp/239.45.3.176:5140
青海卫视,http://58.32.42.31:4022/udp/239.45.1.230:5140
青海卫视,http://aiyun.work.gd/jd.php?id=青海卫视
青海卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.1.70:5146
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
三沙卫视,http://58.32.42.31:4022/udp/239.45.1.82:5140
山东卫视,http://222.174.140.242:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://222.175.199.62:9901/tsfile/live/1016_1.m3u8
山东卫视,http://58.32.42.31:4022/udp/239.45.1.221:5140
山东卫视,http://58.32.42.31:4022/udp/239.45.3.238:5140
山东卫视,http://61.134.232.56:9999/tsfile/live/0131_1.m3u8
山东卫视,http://aiyun.work.gd/jd.php?id=山东卫视
山东卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.1.153:5146
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
山西卫视,http://101.71.176.182:8888/newlive/live/hls/43/live.m3u8
山西卫视,http://36.96.38.246:8888/newlive/live/hls/47/live.m3u8
山西卫视,http://58.32.42.31:4022/udp/239.45.1.229:5140
山西卫视,http://61.134.232.56:9999/tsfile/live/0118_1.m3u8
山西卫视,http://aiyun.work.gd/jd.php?id=山西卫视
山西卫视,http://live.cooltv.top/tv/tide.php?id=sxiws2
山西影视,http://61.134.232.56:9999/tsfile/live/1005_1.m3u8
陕西卫视,http://222.189.51.62:8888/newlive/live/hls/41/live.m3u8
陕西卫视,http://58.32.42.31:4022/udp/239.45.1.232:5140
陕西卫视,http://61.134.232.56:9999/tsfile/live/0136_1.m3u8
陕西卫视,http://aiyun.work.gd/jd.php?id=陕西卫视
陕西卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.0.68:5146
陕西卫视,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.1.54:5146
汕头经济生活,http://61.140.124.156:8888/udp/239.253.43.46:5146
汕头经济生活,http://61.140.124.156:8888/udp/239.77.1.131:5146
深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
深圳都市,http://livepull-tcyzb.sztv.com.cn/showto_live/dushi01.m3u8
深圳卫视,http://58.32.42.31:4022/udp/239.45.1.115:5140
深圳卫视,http://58.32.42.31:4022/udp/239.45.3.141:5140
深圳卫视,http://58.32.42.31:4022/udp/239.45.3.231:5140
深圳卫视,http://61.134.232.56:9999/tsfile/live/0126_1.m3u8
深圳卫视,http://a.jack4096.top:10001/udp/239.45.3.231:5140
深圳卫视,http://aiyun.work.gd/jd.php?id=深圳卫视
四川卫视,http://58.32.42.31:4022/udp/239.45.1.220:5140
四川卫视,http://58.32.42.31:4022/udp/239.45.1.83:5140
四川卫视,http://58.32.42.31:4022/udp/239.45.3.48:5140
四川卫视,http://61.134.232.56:9999/tsfile/live/0123_1.m3u8
四川卫视,http://aiyun.work.gd/jd.php?id=四川卫视
四川卫视,http://www.xcarchain.com:8888/udp/239.93.0.169:5140
四川乡村,http://www.xcarchain.com:8888/udp/239.93.0.52:5140
四川影视,http://www.xcarchain.com:8888/udp/239.93.0.166:5140
天津卫视,http://58.32.42.31:4022/udp/239.45.1.124:5140
天津卫视,http://58.32.42.31:4022/udp/239.45.1.226:5140
天津卫视,http://58.32.42.31:4022/udp/239.45.3.168:5140
天津卫视,http://61.134.232.56:9999/tsfile/live/0135_1.m3u8
天津卫视,http://a.jack4096.top:10001/udp/239.45.1.124:5140
天津卫视,http://aiyun.work.gd/jd.php?id=天津卫视
西藏卫视,http://58.32.42.31:4022/udp/239.45.1.231:5140
西藏卫视,http://58.32.42.31:4022/udp/239.45.3.173:5140
西藏卫视,http://www.xcarchain.com:8888/udp/239.93.0.175:5140
新疆卫视,http://58.32.42.31:4022/udp/239.45.1.116:5140
新疆卫视,http://58.32.42.31:4022/udp/239.45.3.142:5140
云南卫视,http://58.32.42.31:4022/udp/239.45.0.4:5140
云南卫视,http://58.32.42.31:4022/udp/239.45.1.233:5140
云南卫视,http://58.32.42.31:4022/udp/239.45.3.180:5140
云南卫视,http://61.134.232.56:9999/tsfile/live/0119_1.m3u8
云南卫视,http://a.jack4096.top:10001/udp/239.45.0.4:5140
浙江卫视,http://222.174.140.242:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://222.175.199.62:9901/tsfile/live/1029_1.m3u8
浙江卫视,http://58.32.42.31:4022/udp/239.45.3.41:5140
浙江卫视,http://a.jack4096.top:10001/udp/239.45.3.178:5140
浙江卫视,http://aiyun.work.gd/jd.php?id=浙江卫视
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
重庆卫视,http://58.32.42.31:4022/udp/239.45.1.240:5140
重庆卫视,http://58.32.42.31:4022/udp/239.45.1.84:5140
重庆卫视,http://61.134.232.56:9999/tsfile/live/0142_1.m3u8
重庆卫视,http://a.jack4096.top:10001/udp/239.45.1.84:5140
港澳台,#genre#
ANTV,https://liveh34.vtvcab.vn/hls/ONANTV_CL/04.m3u8
Arirang TV,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
Arirang TV,http://amdlive-ch01.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
AXN,http://ali.hlspull.yximgs.com/live/twlivezezcxlvofbzbvbzzzfzvzhslcfybzssxszbczcfdvsfcbzbnztyzxn.flv
FOX新闻,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
HOY TV,http://51.89.21.73:27347/livehttpplay?channel_id=20152
HOY,http://ali.hlspull.yximgs.com/live/twlivezezcxlvofbncvshhzszcvndfncvbdzpeyzhxchzszzhzezzzyxxw.flv
HOY77,https://s2.pub/cctv-9
HOY78,https://s2.pub/cctv-10
J2,https://s2.pub/cctv-5
RTHK31,http://ali.hlspull.yximgs.com/live/twlivehpzdthpthcvhnzuzulsfzhcvbzuyhbnzyzthz31.flv
RTHK31,https://s2.pub/cctv-14
RTHK32,http://ali.hlspull.yximgs.com/live/twlivezpzzecxvzzuszfzzfdhnbthzzszfwdtncyzthz32.flv
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
TVB新闻,http://1.65.195.85:9981/stream/channelid/2051586642?profile=pass
Viu6,http://ali.hlspull.yximgs.com/live/twlivefhwzptdzbehztyhbvhfzcvszzfyztvzutvszx.flv
Viu6,https://s2.pub/cctv-8
ViuTV,http://ali.hlspull.yximgs.com/live/twlivefhtzznzzdldzluzobnmzzhnbbmdzlpthzyzvzutv.flv
VIUtv,https://s2.pub/cctv-7
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森电影,http://ali.hlspull.yximgs.com/live/twlivezowdxnzltdzhecvxczzezzezyhzdyduozuomdfzhzzzdzszy.flv
东森戏剧,http://ali.hlspull.yximgs.com/live/twliveyvzozmfdycvbzcxlzdzfxdcvnzvdwspzcophzfvztycxzpzzmendsxd.flv
东森新闻,http://ali.hlspull.yximgs.com/live/twlivemhzttuzzcvbyzuozdzzezywefzzfbxfbxxvbzzzlzzhzsxw.flv
东森新闻,https://s2.pub/cctv-18
非凡新闻,http://ali.hlspull.yximgs.com/live/twlivesztnfzzozdcbfcxvzfuuzzwezzzszyuhhdzszhzynffxw.flv
翡翠台,http://91tv.x3322.net:9921/tsfile/live/1006_1.m3u8
翡翠台,http://aiyun.work.gd/jd.php?id=翡翠台
翡翠台,http://feng163.com:9000/bysid/1
翡翠台,http://sz.l68.fun:9000/bysid/1
翡翠台,https://s2.pub/cctv-4
凤凰香港,http://php.17186.eu.org/phtv/fhhk.m3u8
凤凰中文,http://112.19.171.156:9999/udp/239.93.0.162:2192
凤凰中文,http://125.71.250.138:8899/udp/239.93.0.162:2192
凤凰中文,http://125.71.250.138:8899/udp/239.93.1.9:2192
凤凰中文,http://www.pr666.site:4040/udp/239.255.30.50:8231
凤凰中文,http://www.xcarchain.com:8888/udp/239.93.0.162:2192
凤凰中文,https://s2.pub/cctv-1
凤凰中文,https://s2.pub/cctv-2
凤凰中文,https://tv.sd.cn/sichuan?id=239.93.0.162:2192
凤凰资讯,http://112.19.171.156:9999/udp/239.93.0.118:2191
凤凰资讯,http://125.71.250.138:8899/udp/239.93.0.118:2191
凤凰资讯,http://125.71.250.138:8899/udp/239.93.1.4:2191
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://wuliji01.xiaozmax.top:10056/m3u/XGDL.php?id=2
凤凰资讯,http://www.372583307.top:4022/udp/233.50.200.192:5140
凤凰资讯,http://www.pr666.site:4040/udp/239.255.30.70:8231
凤凰资讯,http://www.xcarchain.com:8888/udp/239.93.0.118:2191
凤凰资讯,https://tv.sd.cn/sichuan?id=239.93.0.118:2191
华视,rtmp://f13h.mine.nu/sat/tv111
华视新闻,http://ali.hlspull.yximgs.com/live/twlivenczztzzudtzlzcvbcvntzzzsfwetzfvcbcxvdzbzfflvcztsxw.flv
寰宇新闻,http://ali.hlspull.yximgs.com/live/twlivephxehmffzuxcxzvezezyhmnzzxzzhzdhnzbnxfdzfhyxw.flv
镜新闻,http://ali.hlspull.yximgs.com/live/twliveexcvzzocvuozxucfdexzpzzyxchvlzxzfezhcelethzzdxw.flv
民视,http://ali.hlspull.yximgs.com/live/twlivephzwfpzwvnzfdlsetfzzzzszsftewzhvcbzzfdzuolzbms.flv
民视,rtmp://f13h.mine.nu/sat/tv051
民视新闻,http://ali.hlspull.yximgs.com/live/twlivecnbvzfhdzuzzvcbnzftuzscxzfzezyhzzvzfmsxw.flv
明珠台,http://aiyun.work.gd/jd.php?id=明珠台
明珠台,http://qwas.eatuo.com:9901/tsfile/live/1014_1.m3u8?zgangd
明珠台,https://s2.pub/cctv-6
年代新闻,http://ali.hlspull.yximgs.com/live/twliveozevdyscvbudlozlnsfzewtzudvbbzxfznzlvczdzdnzxw.flv
三立,http://ali.hlspull.yximgs.com/live/twlivehmcyoywzzubzfdzfvchtcbszzzvfzhncvndvbsxcbmzsllive.flv
三立新闻,http://ali.hlspull.yximgs.com/live/twlivehmcyoywzzubzdfzfvchtzuzxczxvcbszfsdxcbmzsllivexw.flv
纬来日本,rtmp://f13h.mine.nu/sat/tv771
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
无线新闻,http://sz.l68.fun:9001/bysid/83
无线新闻,https://s2.pub/cctv-12
新闻,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8
星河,https://s2.pub/cctv-16
星空卫视,http://aiyun.work.gd/jd.php?id=星空卫视
壹新闻,http://ali.hlspull.yximgs.com/live/twlivemzfoyzvzsdvbnweztzuzzxzcvfzzszfhfzddzzlhtbchyxw.flv
中视,rtmp://f13h.mine.nu/sat/tv091
中视新闻,http://ali.hlspull.yximgs.com/live/twlivepnvzydstudzbszcvbfzzzszfzszwetymzldhduzocnzsxw.flv
中天新闻,http://ali.hlspull.yximgs.com/live/twlivepzztvvzzzyzuuzzfvbscvzdztwzfszzszzzcvuyzemzeztxw.flv
中天新闻,https://s2.pub/cctv-17
动画,#genre#
哈哈炫动,http://58.32.42.31:4022/udp/239.45.1.55:5140
哈哈炫动,http://58.32.42.31:4022/udp/239.45.3.187:5140
哈哈炫动,http://a.jack4096.top:10001/udp/239.45.1.55:5140
嘉佳卡通,http://113.100.72.182:8899/udp/239.77.0.179:5146
嘉佳卡通,http://58.32.42.31:4022/udp/239.45.1.48:5140
嘉佳卡通,http://aiyun.work.gd/jd.php?id=嘉佳卡通
金鹰卡通,http://101.71.176.182:8888/newlive/live/hls/57/live.m3u8
金鹰卡通,http://42.48.17.188:9901/tsfile/live/1006_1.m3u8
金鹰卡通,http://42.48.17.188:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://58.32.42.31:4022/udp/239.45.3.119:5140
金鹰卡通,http://60.12.183.46:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://61.134.232.56:9999/tsfile/live/1002_1.m3u8
金鹰卡通,http://aiyun.work.gd/jd.php?id=金鹰卡通
卡酷少儿,http://113.195.13.183:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://58.32.42.31:4022/udp/239.45.0.8:5140
卡酷少儿,http://58.32.42.31:4022/udp/239.45.1.49:5140
卡酷少儿,http://a.jack4096.top:10001/udp/239.45.0.8:5140
卡酷少儿,http://aiyun.work.gd/jd.php?id=卡酷少儿
民视,P2p://generationnexxxt.com:19806/7b046996e7d5417eb4a619194072bbc0
台视,P2p://generationnexxxt.com:19806/9868c18e3c0940cd8aa003d9ae54f862
大爱,P2p://generationnexxxt.com:19806/e89ec8c592484d88bc001e8d8a6c9e31
中视,P2p://generationnexxxt.com:19806/27826c4ed7234c0d8759bc7fe6786a18
霹雳湾,P2p://generationnexxxt.com:19806/dcdf778fe9ca4184ad6af3a911765cf0
华视,P2p://generationnexxxt.com:19806/761bc3c0662247d18b0db4da8070b7f4
公视,P2p://generationnexxxt.com:19806/5bc9388122b840f1abd2ff73c85049a6
好消息,P2p://generationnexxxt.com:19806/febf2282369d409d92d68514b72fc433
原住民电视,P2p://generationnexxxt.com:19806/cb5b7549e3604100a605ca17c82808f5
客家电视,P2p://generationnexxxt.com:19806/eafabb6e7c30439b8ecd35ad40a46a96
